gender,group,flight,player_id,player_name,school,seed,bracket_wins,bracket_losses,champion,runner_up,matches,wins,win_pct,wae,expected_wins,bracket_pct,elevation
girls,2A,D1,1320133b255737af,Lily Winston,Meridian Regional,7.0,3,1,0,0,21.0,20.0,0.9523809523809523,2.9119293025897384,17.088070697410263,0.75,-0.20238095238095233
girls,3A,S3,5600680e647f2d49,Abigail Feltz,Ostrander Union,7.0,3,1,0,0,21.0,20.0,0.9523809523809523,2.542361058757709,17.45763894124229,0.75,-0.20238095238095233
girls,6A,S1,9f2d5e31d9097559,Alyssa Andrade,Marigny,6.0,3,1,0,0,21.0,20.0,0.9523809523809523,2.2719427100237657,17.728057289976235,0.75,-0.20238095238095233
girls,Group 3,S2,f7b47ec7a33b912c,Rose Kemp,Ocean Park,6.0,3,1,0,0,21.0,20.0,0.9523809523809523,1.7151599754647737,18.284840024535228,0.75,-0.20238095238095233
boys,Group 3,S3,f4995b18fd14ac27,Iker Harris,Sixmile,8.0,3,1,0,0,22.0,21.0,0.9545454545454546,3.330020544364547,17.669979455635453,0.75,-0.20454545454545459
boys,7A,S1,53971f5d26ccbe41,Ryland Kelley,Romero-Finniski,1.0,3,1,0,0,23.0,22.0,0.9565217391304348,0.6433496472045156,21.356650352795484,0.75,-0.2065217391304348
girls,4A,S2,751af21da689cc8d,Aubrey Anderson,Tallulah Canyon,6.0,3,1,0,0,24.0,23.0,0.9583333333333334,2.579915764517027,20.420084235482975,0.75,-0.20833333333333337
girls,5A,S1,3ee793cfb997591f,Liz Keating,Westfield Friends,3.0,3,1,0,0,24.0,23.0,0.9583333333333334,1.3254735007502947,21.674526499249705,0.75,-0.20833333333333337
girls,Group 3,S1,974007b374de9fa5,Florence Boyer,Galactica Plains,7.0,3,1,0,0,24.0,23.0,0.9583333333333334,1.5627458360776165,21.437254163922383,0.75,-0.20833333333333337
boys,9A,S3,496fa3e6c09862a9,Ezra Winn,Port Meridian Central,3.0,3,1,0,0,25.0,24.0,0.96,0.3370909641835774,23.662909035816423,0.75,-0.20999999999999996
boys,6A,S2,9098ca2866e8ecd8,Christopher Mohler,Marigny,5.0,3,1,0,0,27.0,26.0,0.9629629629629629,1.434050733544143,24.565949266455856,0.75,-0.2129629629629629
boys,9A,S3,da91ad291fdc6848,Phillip Cohen,Mickey Mantle,2.0,3,1,0,0,27.0,26.0,0.9629629629629629,0.6261521195590785,25.37384788044092,0.75,-0.2129629629629629
girls,7A,S1,bf2b8700332ca001,Suk-ja Hyok,Baptist,4.0,3,1,0,0,27.0,26.0,0.9629629629629629,1.0675054567901343,24.932494543209867,0.75,-0.2129629629629629
boys,1A,D1,41d4b2be85824a9b,Jonathan Smith,Joseph,6.0,3,1,0,0,11.0,11.0,1.0,1.9491111052580266,9.050888894741973,0.75,-0.25
boys,8A,D1,a5adc20a8fb364ef,Finnegan Bratt,Plainfield,8.0,3,1,0,0,10.0,10.0,1.0,0.8135509449157763,9.186449055084223,0.75,-0.25
girls,2A,D1,6585851e1f959667,Skyler McKinney,Gottschalk-Herman,5.0,3,1,0,0,16.0,16.0,1.0,0.8352825628760195,15.164717437123981,0.75,-0.25
girls,3A,S1,679f4060a22a4274,Braelynn Esparza,Veles Park,5.0,3,1,0,0,23.0,23.0,1.0,2.7763144779111695,20.223685522088832,0.75,-0.25
girls,4A,S3,9f935b91f3dcd724,Mariah Pepper,Port Veles Episcopal,4.0,3,1,0,0,20.0,20.0,1.0,0.633537465283303,19.366462534716696,0.75,-0.25
girls,5A,S3,4be94af8fe563365,Nurul Sleman,Bush,5.0,3,1,0,0,20.0,20.0,1.0,2.5477934303775074,17.452206569622494,0.75,-0.25
girls,6A,D1,26295a19bf92fde8,Alejandra Cook,Oakhaven,2.0,3,1,0,0,12.0,12.0,1.0,0.21570426984284652,11.784295730157153,0.75,-0.25
girls,6A,S3,dbae79bab1cc3add,Ayla Stevenson,Hayes,2.0,3,1,0,0,23.0,23.0,1.0,0.8267280634829641,22.173271936517036,0.75,-0.25
girls,6A,S3,a1ee8b9a1650cfac,Ashley Thompson,Bolinas,7.0,3,1,0,0,24.0,24.0,1.0,2.4551679579896457,21.544832042010356,0.75,-0.25
girls,Group 1,S3,4d6cd89cea86012d,Aleeya Roba,Grant,5.0,3,1,0,0,29.0,29.0,1.0,4.00735284599214,24.99264715400786,0.75,-0.25
