gender,date,dual_id,phase,slot,program_id,opp_program_id,player_id,opp_id,rating,opp_rating,win,p,score,wae,gap,name,opp_name,grade,opp_grade,style,opp_style,program_name,group,opp_program_name,opp_group,pair_key
boys,2086-10-04,jhdual:070de7764fd93017,regional,S1,Silver Lake|boys,Sage Meadows|boys,7884a2c4ec05e6b3,9581d976d34c0c89,72.0,87.0,1,0.09251076100128719,"3-6, 7-5, 3-6",0.9074892389987128,-15.0,Nickolas Raker,Hayden Krebs,11,12,serve_first,all_court,Silver Lake,Group 3,Galactica Plains,Group 3,7884a2c4ec05e6b3|9581d976d34c0c89
girls,2086-03-19,jhdual:f09cafaab70baa5c,regular,S2,Dry Lake|girls,Winifred Booker North|girls,b2cbc8261bdeb395,e449b184711afc6d,49.0,64.0,1,0.15322750256382528,"6-3, 3-6, 6-4",0.8467724974361748,-15.0,Madison Guzman,Susanna Rainey,11,11,pusher,counterpuncher,Dry Lake,6A,Carden Pass,6A,b2cbc8261bdeb395|e449b184711afc6d
girls,2086-04-17,jhdual:dd8f7ec6796e790c,regular,S1,Santa Laura North|girls,San Borondón East|girls,a7b9139ec172a661,28939d4c05936f72,50.0,65.0,1,0.0920705861127823,"6-1, 4-6, 3-6",0.9079294138872177,-15.0,Kennedi Hack,Brooklyn Lapierre,12,12,counterpuncher,all_court,Janeaway,4A,Borondón Mesa,4A,28939d4c05936f72|a7b9139ec172a661
boys,2086-10-16,jhdual:a9d1b02dd70445b3,state,S1,Homecroft|boys,Harriman|boys,2e320ad9f9f223fc,ea72b2dfebee70d3,60.0,75.0,1,0.15831792777505801,"7-6, 6-7, 6-2",0.841682072224942,-15.0,Dylan McKinney,Vikram Tripathi,12,12,aggressive_baseliner,balanced,Homecroft,Group 1,Harriman,Group 1,2e320ad9f9f223fc|ea72b2dfebee70d3
boys,2086-09-13,jhdual:f0a8ea960fcdd72b,regular,S1,Harold Tillman|boys,Oksana Petrov|boys,13f1633a6ca020af,eb3d66fcdefb16a7,69.0,84.0,1,0.15831792777505801,"7-6, 6-3",0.841682072224942,-15.0,Atticus Smith,Conner Hubbard,9,12,aggressive_baseliner,counterpuncher,Copper Belt,Group 2,Oak Forest,Group 2,13f1633a6ca020af|eb3d66fcdefb16a7
boys,2086-09-14,jhdual:2973bb851a987e22,regular,S3,Free Hill|boys,Grace Christian|boys,718f78a20d7a96c4,58f6dc5cbc60d8f9,30.0,45.0,1,0.15831792777505801,"6-4, 4-6, 7-6",0.841682072224942,-15.0,Jerome Latham,Solomon Craig,12,10,all_court,counterpuncher,Free Hill,1A,Grace Christian,1A,58f6dc5cbc60d8f9|718f78a20d7a96c4
boys,2086-09-14,jhdual:17414f95dd48940b,regular,S3,Amaia Aramburu North|boys,Alderfield|boys,060a5e27b82acd6c,e0b1ce3423188635,44.0,59.0,1,0.15831792777505801,"6-3, 4-6, 6-4",0.841682072224942,-15.0,Roberto Nesbeth,Harrison Cox,10,10,serve_and_volley,counterpuncher,Belmonte South,1A,Linden,1A,060a5e27b82acd6c|e0b1ce3423188635
girls,2086-05-15,jhdual:3e8c97f642c57b1e,divisional,S2,Marian Cross|girls,St. Teresa High School|girls,cc0c95b2243d510d,8683d46d60ab9ef3,66.0,81.0,1,0.0920705861127823,"6-4, 5-7, 3-6",0.9079294138872177,-15.0,Amelia Weaver,Claire Williams,12,12,balanced,serve_first,Quail Hollow,Group 1,St. Teresa,Group 1,8683d46d60ab9ef3|cc0c95b2243d510d
girls,2086-05-07,jhdual:ebd58fbefc1fb029,sectional,S4,Amaia Echevarria|girls,Galina Romanov|girls,6dd75447b7cdb501,00d6a60bcc692591,39.0,54.0,1,0.0920705861127823,"4-6, 6-7",0.9079294138872177,-15.0,Lily Quintanilla,Amina Tazi,9,11,balanced,aggressive_baseliner,Redwood,Group 1,Stagewater,Group 1,00d6a60bcc692591|6dd75447b7cdb501
boys,2086-08-19,jhdual:4c20bb42291fea40,regular,S2,Ralph Bellamy|boys,Adela Villaseñor|boys,398c832937b29f77,7bc7d9e6cbd315c7,41.0,56.0,1,0.15831792777505801,"4-6, 6-0, 6-2",0.841682072224942,-15.0,Jai-Ayviauynn Abdul-Wahab,Joseph Marshall,11,12,all_court,aggressive_baseliner,Bellamy,7A,Cape Jean,7A,398c832937b29f77|7bc7d9e6cbd315c7
boys,2086-08-22,jhdual:b4013dbc96c6961f,regular,S2,Port Meridian South|boys,Copper Lake|boys,7104d60d682bb5ee,aac8af21b406ca4d,34.0,49.0,1,0.15831792777505801,"6-2, 6-3",0.841682072224942,-15.0,Lincoln Kelley,Samuel Thurston,10,12,serve_first,counterpuncher,Port Meridian South,7A,Copper Lake,7A,7104d60d682bb5ee|aac8af21b406ca4d
boys,2086-08-19,jhdual:9b98ed9615b4b17b,regular,S3,Powder Valley High|boys,Pine Eagle High|boys,a13ea0f43646a181,687f1202a7c58552,48.0,63.0,1,0.15831792777505801,"7-6, 6-7, 6-3",0.841682072224942,-15.0,Jonathan Pham,Leonard Brand,12,12,aggressive_baseliner,counterpuncher,Powder Valley,2A,Pine Eagle,2A,687f1202a7c58552|a13ea0f43646a181
boys,2086-08-23,jhdual:d2d2c37e326b496f,regular,S2,Northgate|boys,Halbrook|boys,7db8b42a14b762d6,b700bc502e8858b5,55.0,70.0,1,0.09251076100128719,"5-7, 6-2, 5-7",0.9074892389987128,-15.0,Blaise Son,Michael Lemos,12,12,balanced,counterpuncher,Northgate,8A,Halbrook,9A,7db8b42a14b762d6|b700bc502e8858b5
boys,2086-09-07,jhdual:6e5c0287ee57ce62,showcase_pod,S1,Ukiah High|boys,Irvington|boys,9b423f76d358994f,0317a669ee328865,74.0,89.0,1,0.15831792777505801,8-4,0.841682072224942,-15.0,Rômulo Oliveira,Blake Johnson,11,12,counterpuncher,serve_first,Ukiah,8A,Irvington,Group 1,0317a669ee328865|9b423f76d358994f
boys,2086-09-14,jhdual:938e4b06313b85fe,regular,S3,Breakwater North|boys,Selbyville|boys,9b8ec8533d09cde3,2294d9ad1f313912,40.0,55.0,1,0.15831792777505801,"4-6, 6-3, 6-2",0.841682072224942,-15.0,Josiah Hicks,Alonso Ibarra,11,12,serve_first,serve_first,Lighthouse,7A,Selbyville,7A,2294d9ad1f313912|9b8ec8533d09cde3
boys,2086-10-02,jhdual:7412626549003b38,sectional,S1,Milldale Union|boys,Silver Junction|boys,da3c60287a5bff31,b387f0a36cc22b59,50.0,65.0,1,0.09251076100128719,"6-4, 6-7, 3-6",0.9074892389987128,-15.0,Asa Patterson,Samuel Chambers,12,12,serve_first,aggressive_baseliner,Sotkamo Union,Group 3,Silver Junction,Group 3,b387f0a36cc22b59|da3c60287a5bff31
girls,2086-04-16,jhdual:0855ec3632ba1551,regular,S2,Rosa Castañeda|girls,Katherine Booker|girls,520a8580712e7e99,57c3d4a5ae4d4855,44.0,59.0,1,0.15322750256382528,"6-4, 6-2",0.8467724974361748,-15.0,Alice Ma,Gabriella Peterson,9,10,balanced,aggressive_baseliner,Tippecanoe,9A,Polk,9A,520a8580712e7e99|57c3d4a5ae4d4855
boys,2086-08-23,jhdual:9cd76e2455f55f08,regular,S2,Los Robles|boys,Parkside|boys,6881387abb54c691,0cf64ad2cc8e9a75,51.0,66.0,1,0.15831792777505801,"2-6, 7-5, 6-0",0.841682072224942,-15.0,Gael Price,Venancio Coll,12,12,balanced,aggressive_baseliner,Los Robles,7A,Parkside,7A,0cf64ad2cc8e9a75|6881387abb54c691
boys,2086-09-16,jhdual:3ae5d1589789e8d7,regular,S2,Bahía Leal|boys,Santa Cruz del Norte|boys,c3eaf36b97207d22,daafeea5b92413dd,46.0,61.0,1,0.09251076100128719,"6-7, 6-1, 1-6",0.9074892389987128,-15.0,Brandon Burnett,Dominic Olson,11,9,serve_and_volley,counterpuncher,Bahía Leal,7A,Santa Cruz del Norte,7A,c3eaf36b97207d22|daafeea5b92413dd
boys,2086-09-09,jhdual:99ca7196990e270c,regular,S3,Housatonic HS|boys,Redwood Coast|boys,20000b5817e1ae35,6c374f4a52385f0d,48.0,63.0,1,0.15831792777505801,"6-4, 3-6, 6-4",0.841682072224942,-15.0,Ibrahim Baker,Soane Seaton,12,12,aggressive_baseliner,counterpuncher,Housatonic,9A,Bienville,9A,20000b5817e1ae35|6c374f4a52385f0d
boys,2086-08-08,jhdual:5e9673a0e39d231d,early,S5,Free Hill|boys,Canaan Bend|boys,a0293920b4b504c4,1f9cda3480814bc3,27.0,42.0,1,0.15831792777505801,"6-2, 6-7, 7-5",0.841682072224942,-15.0,Junior Prescott,Finley Whitesell,11,11,aggressive_baseliner,balanced,Free Hill,1A,Canaan Bend,2A,1f9cda3480814bc3|a0293920b4b504c4
girls,2086-03-20,jhdual:8e84d869383d504d,regular,S1,New Leiden Classical Academy|girls,Novak|girls,ac4dacd0e73b185f,12fcf56ef63f118e,48.0,63.0,1,0.15322750256382528,"6-2, 6-3",0.8467724974361748,-15.0,Cassandra Palmer,Mariam Makuza,12,10,counterpuncher,balanced,Vermeer,3A,Novak,3A,12fcf56ef63f118e|ac4dacd0e73b185f
girls,2086-03-06,jhdual:a48306bfdc3c81ad,early,S1,Anya Antonov|girls,Annie Springs Crater View|girls,0985fe3a9db7b36b,a13478094dd8e7c9,62.0,77.0,1,0.15322750256382528,"6-4, 3-6, 6-3",0.8467724974361748,-15.0,Sophia Dahl,Emerson Hughes,12,12,all_court,aggressive_baseliner,Mar Vista,9A,Crater View,8A,0985fe3a9db7b36b|a13478094dd8e7c9
boys,2086-09-07,jhdual:cb099b1a3a58ab02,showcase_pod,S2,Timberline|boys,Thurgood Marshall|boys,a7c7f24446f86a87,885d5d71017c3c64,50.0,65.0,1,0.15831792777505801,8-6,0.841682072224942,-15.0,Saveli Vatutin,Scott Sarkisian,11,9,counterpuncher,aggressive_baseliner,Timberline,Group 2,Marshall,9A,885d5d71017c3c64|a7c7f24446f86a87
boys,2086-09-07,jhdual:360a58afe17ababd,showcase_pod,S3,Timberline|boys,Fort Valois School of Design and Engineering|boys,a3d260b06f67ac6c,6b0d46eadb050c07,34.0,49.0,1,0.15831792777505801,8-6,0.841682072224942,-15.0,Trésor Diata,Drake Ethridge,11,11,balanced,counterpuncher,Timberline,Group 2,Valois Bluffs,Group 1,6b0d46eadb050c07|a3d260b06f67ac6c
boys,2086-08-12,jhdual:3eff1e487215fb19,early,S2,Breakwater|boys,Port Veles Agricultural Sciences Academy|boys,1ba754bcd069c8d2,7e9a84ca07cd5877,45.0,60.0,1,0.15831792777505801,"6-1, 7-6",0.841682072224942,-15.0,Omar Wagers,Tyrone Ramsey,12,12,all_court,all_court,Tide Point,5A,Biden,5A,1ba754bcd069c8d2|7e9a84ca07cd5877
girls,2086-04-13,jhdual:1b21b2c5867b4e6e,regular,S1,Elk Crossing|girls,Monte Blanco|girls,ffef14c1a125b5d5,aa8b45b990db145f,67.0,82.0,1,0.0920705861127823,"6-3, 2-6, 4-6",0.9079294138872177,-15.0,Brylee Gomes,Veronica Brewer,10,11,pusher,serve_first,Elk Crossing,3A,Monte Blanco,3A,aa8b45b990db145f|ffef14c1a125b5d5
boys,2086-08-17,jhdual:229e6a02c09f0293,regular,S1,Shirley Chisholm|boys,Javier Alvarado|boys,a8edfba5570654bd,b37b6e331c77c541,45.0,60.0,1,0.15831792777505801,"6-3, 6-3",0.841682072224942,-15.0,Tyrell Andrada,Trevor Raza,12,11,serve_first,pusher,Chisholm,8A,Okefenokee,8A,a8edfba5570654bd|b37b6e331c77c541
girls,2086-03-23,jhdual:16a6af0f913f22a9,regular,S1,Los Maderos|girls,Aldermont|girls,b20bb4677eaa0175,f39a5be0a610c000,62.0,77.0,1,0.15322750256382528,"6-1, 6-4",0.8467724974361748,-15.0,Savanna Roderick,Aubree Dufour,12,9,balanced,serve_and_volley,Los Maderos,2A,Cape Angeles,2A,b20bb4677eaa0175|f39a5be0a610c000
girls,2086-03-15,jhdual:ec7ce0525e726d52,regular,S2,Blackpine North|girls,Beacon Hill|girls,6cca804778fe5f10,825ff5c66805ecb2,51.0,66.0,1,0.0920705861127823,"6-4, 4-6, 6-7",0.9079294138872177,-15.0,Kimberly Jackson,Ayana Mendeszoon,10,12,serve_first,aggressive_baseliner,Ravenwood,4A,Beacon Hill,4A,6cca804778fe5f10|825ff5c66805ecb2
girls,2086-05-20,jhdual:6c825c9b8aba209e,state_special,S1,Vasquez North|girls,Beacon Hill|girls,f47b482b3eedea87,9f9a3e83413a12c2,56.0,71.0,1,0.0920705861127823,"6-1, 6-7, 4-6",0.9079294138872177,-15.0,Olivia Hudson,Sophia Moore,12,9,all_court,aggressive_baseliner,Fontainebleau,4A,Beacon Hill,4A,9f9a3e83413a12c2|f47b482b3eedea87
girls,2086-03-06,jhdual:490a62f2d1957e66,early,S3,St. Helena School|girls,Wolf Gap|girls,1eeb89ac1c82586b,b9fe5495d5a790a5,52.0,67.0,1,0.15322750256382528,"5-7, 6-4, 6-4",0.8467724974361748,-15.0,Lucy Chambers,Becky Garrow,12,9,aggressive_baseliner,serve_first,Saltmarsh,3A,Corey Canyon,3A,1eeb89ac1c82586b|b9fe5495d5a790a5
girls,2086-04-22,jhdual:887ae03ef713658f,regular,S1,St. Helena School|girls,North Antler Regional|girls,1eeb89ac1c82586b,411789f574a5f55d,52.0,67.0,1,0.15322750256382528,"3-6, 6-4, 6-0",0.8467724974361748,-15.0,Lucy Chambers,Sofia Jepsen,12,12,aggressive_baseliner,counterpuncher,Saltmarsh,3A,North Antler Regional,2A,1eeb89ac1c82586b|411789f574a5f55d
boys,2086-09-14,jhdual:aa0c1c19b2f2011a,regular,S3,Herbert Hoover|boys,Barlowe County High|boys,a5f4cb871f596322,071176eb28af4dd3,50.0,65.0,1,0.15831792777505801,"1-6, 6-4, 6-3",0.841682072224942,-15.0,Anthony Threadgill,Gary Barker,12,9,all_court,serve_first,Hoover,4A,Barlowe County,4A,071176eb28af4dd3|a5f4cb871f596322
boys,2086-08-29,jhdual:fa83cf63c004c553,regular,S1,Valley Forge|boys,Canal View|boys,7622002ac64cc171,61f3e666781f7751,80.0,95.0,1,0.15831792777505801,"6-4, 3-6, 6-1",0.841682072224942,-15.0,Vaughn Abdallah,Henry King,10,10,counterpuncher,all_court,Valley Forge,6A,Springfield,6A,61f3e666781f7751|7622002ac64cc171
boys,2086-08-13,jhdual:9bc392d79fcc98aa,regular,S2,Langston Central|boys,Malad County Christian|boys,a26baeff03fae0c1,07a1be3b5ab56ef6,46.0,61.0,1,0.09251076100128719,"6-4, 4-6, 3-6",0.9074892389987128,-15.0,Santiago Anderson,Alexander Murphy,11,10,balanced,balanced,Singleton,Group 3,Sixmile,Group 3,07a1be3b5ab56ef6|a26baeff03fae0c1
girls,2086-03-20,jhdual:741ae293440de17f,regular,S2,Costa Verde North|girls,San Borondón|girls,d847243b43dd8183,71d34fa6928e5ac3,59.0,74.0,1,0.15322750256382528,"6-3, 6-1",0.8467724974361748,-15.0,Olivia Washington,Madelyn Gaeta,9,9,balanced,aggressive_baseliner,Verde Highlands,5A,San Borondón,5A,71d34fa6928e5ac3|d847243b43dd8183
girls,2086-03-06,jhdual:73053446b616d626,early,S2,Igor Chernov North|girls,Port Veles Civic Leadership Academy|girls,51070f6b948d9757,001729915afe4ddd,55.0,70.0,1,0.0920705861127823,"6-3, 3-6, 3-6",0.9079294138872177,-15.0,Rebekah Clement,Chloe Nelson,10,10,counterpuncher,counterpuncher,Fillmore,7A,Severn,6A,001729915afe4ddd|51070f6b948d9757
boys,2086-08-26,jhdual:d9b7bbf22833dac5,regular,S3,Pine Siding|boys,Netherwood|boys,ffa58db0e238c8a0,07af89041e443a8f,67.0,82.0,1,0.15831792777505801,"6-3, 3-6, 7-6",0.841682072224942,-15.0,Colton Root,Brandon Scholl,12,10,aggressive_baseliner,balanced,Pine,1A,Netherwood,2A,07af89041e443a8f|ffa58db0e238c8a0
boys,2086-08-06,jhdual:aa594730eadca541,early,S2,Thomas Halvorsen|boys,Matteo Dahl|boys,f32f5042a25616b5,e54e5235e0e15cd6,43.0,58.0,1,0.09251076100128719,"6-7, 6-2, 5-7",0.9074892389987128,-15.0,Calvin Barker,Frank Oberg,11,10,balanced,serve_first,Hollywood,8A,Bywater,7A,e54e5235e0e15cd6|f32f5042a25616b5
girls,2086-03-26,jhdual:0bdf1df432223aa4,regular,S2,Ralph Bellamy|girls,St. Basil School|girls,0fac315bbc766f43,09919367836a2176,42.0,57.0,1,0.0920705861127823,"6-4, 5-7, 4-6",0.9079294138872177,-15.0,Lilah Freeman,Andrea Erwin,12,12,all_court,counterpuncher,Bellamy,7A,St. Ignatius,6A,09919367836a2176|0fac315bbc766f43
boys,2086-08-19,jhdual:a9c13735109a8af7,regular,S3,Copper Crossing|boys,Halemere|boys,95908d77a2b46180,beb8ae969732d4c5,45.0,60.0,1,0.09251076100128719,"3-6, 3-6",0.9074892389987128,-15.0,Bentley Dowell,Aaron Turner,12,10,counterpuncher,balanced,Copper Gap,1A,Halemere,1A,95908d77a2b46180|beb8ae969732d4c5
boys,2086-09-18,jhdual:0ac3edc72082bc47,regular,S1,Gold Junction|boys,Caswell Depot High|boys,40a18523e90dbd7f,68ed54cf6098027a,78.0,93.0,1,0.15831792777505801,"6-2, 6-3",0.841682072224942,-15.0,Abdelali Mahrez,Benjamin De Leon,12,12,balanced,aggressive_baseliner,Seamus Town,2A,Cherry Hill North,2A,40a18523e90dbd7f|68ed54cf6098027a
boys,2086-08-07,jhdual:cb7b1dfb9d64ab88,regular,S3,Vernon Moss|boys,Los Remolinos|boys,d90d8df22bdcb5f5,601335831654c2bd,49.0,64.0,1,0.15831792777505801,"6-4, 1-6, 6-4",0.841682072224942,-15.0,Dominick Erickson,Knox Kohan,12,12,aggressive_baseliner,counterpuncher,Playa Honda,1A,Los Remolinos,1A,601335831654c2bd|d90d8df22bdcb5f5
boys,2086-08-22,jhdual:85c313ccc637076a,regular,S3,Dolores Huerta|boys,Klara Marchand|boys,657eddbf025818e6,9dc1e7ba277ccd13,55.0,70.0,1,0.15831792777505801,"6-4, 6-7, 6-3",0.841682072224942,-15.0,Oliver Ledesma,Segundo Guarín,10,10,aggressive_baseliner,all_court,Huerta,9A,Meriwether,9A,657eddbf025818e6|9dc1e7ba277ccd13
boys,2086-08-19,jhdual:239aae9bcb9c9218,regular,S3,Stone Springs|boys,Marian Cross|boys,e967ea4e1b848732,83ab6212d633f1e6,41.0,56.0,1,0.09251076100128719,"3-6, 7-5, 2-6",0.9074892389987128,-15.0,Porter O'Leary,Levi Pierson,9,12,serve_and_volley,balanced,Simmons,Group 1,Quail Hollow,Group 1,83ab6212d633f1e6|e967ea4e1b848732
girls,2086-05-08,jhdual:b34ef1b0f7c79b1c,ward,S3,Llerena|girls,Manzanita Ridge|girls,254f7aa47c2b20a1,333003949857beb5,42.0,57.0,1,0.0920705861127823,"2-6, 3-6",0.9079294138872177,-15.0,Payton Rochon,Stella McAbee,11,12,aggressive_baseliner,aggressive_baseliner,Llerena,6A,Manzanita,6A,254f7aa47c2b20a1|333003949857beb5
girls,2086-04-06,jhdual:d1723aeac8c5b58a,regular,S2,Lyle High|girls,Klickitat High|girls,1d1eaffd879dc49a,9f1d29c29c0d0b9d,62.0,77.0,1,0.15322750256382528,"6-4, 3-6, 6-2",0.8467724974361748,-15.0,Jocelyn Quade,Addison Jones,12,12,all_court,counterpuncher,Lyle,1A,Klickitat,1A,1d1eaffd879dc49a|9f1d29c29c0d0b9d
boys,2086-08-28,jhdual:6a50cddd5a33a116,regular,S2,San Cordero School of Commerce|boys,Loomis City North|boys,636f23fa84e27380,a1e3a2710fb7d4cf,65.0,80.0,1,0.15831792777505801,"3-6, 6-4, 6-4",0.841682072224942,-15.0,Hank Wilfley,Isaiah Brown,11,12,pusher,aggressive_baseliner,Mesa Verde,9A,Charlotte,9A,636f23fa84e27380|a1e3a2710fb7d4cf
boys,2086-10-07,jhdual:e1b2c0c100c423bd,epiregional,S1,Gold Junction|boys,Porterfield|boys,c38e70da88cefcd4,cd966f69284f7ec3,79.0,94.0,1,0.09251076100128719,"6-7, 4-6",0.9074892389987128,-15.0,Lennox Kim,James Le,10,10,aggressive_baseliner,pusher,Seamus Town,2A,Porterfield,2A,c38e70da88cefcd4|cd966f69284f7ec3
boys,2086-10-05,jhdual:95d5ead23f95decd,zonal,S2,Nathaniel Cross|boys,San Telmo Agricultural Sciences Academy|boys,b74c85cb557d22dd,1bf41cedabdc0fd5,69.0,84.0,1,0.15831792777505801,"7-5, 6-7, 6-3",0.841682072224942,-15.0,Blaine Byrd,Anakin Cowan,12,12,balanced,serve_first,Veles Harbor,7A,Orchard Union,7A,1bf41cedabdc0fd5|b74c85cb557d22dd
girls,2086-04-15,jhdual:fae94ae4ef04940c,regular,S1,Puerto Gallego|girls,Fort Meriwether Foundry High|girls,1e2560f0dc56e9c3,218f0b5b143e6520,29.0,44.0,1,0.15322750256382528,"3-6, 6-3, 6-4",0.8467724974361748,-15.0,Esther Davis,Andrea Linn,12,11,counterpuncher,aggressive_baseliner,Puerto Gallego,6A,Ironworks,6A,1e2560f0dc56e9c3|218f0b5b143e6520
boys,2086-09-14,jhdual:6f3fffb29c6a8a75,regular,S3,Etchartville|boys,John F. Kennedy North|boys,5d062aed639877f0,c9f0b8583fe7f358,47.0,62.0,1,0.09251076100128719,"3-6, 0-6",0.9074892389987128,-15.0,Daniel Guffey,Jairo Falbo,10,10,balanced,serve_and_volley,Etchartville,Group 1,Box Canyon,Group 1,5d062aed639877f0|c9f0b8583fe7f358
girls,2086-04-08,jhdual:b0dc5f354b787cd4,regular,S2,Isaiah Booker|girls,Calasanz Prep|girls,c7b5edb831a64b33,a5a99c2f89d9d964,36.0,51.0,1,0.15322750256382528,"7-5, 6-3",0.8467724974361748,-15.0,Ava Freeman,Ashlyn Sartain,10,11,aggressive_baseliner,serve_and_volley,Warren,4A,Calasanz Prep,4A,a5a99c2f89d9d964|c7b5edb831a64b33
girls,2086-05-09,jhdual:9ca48aaba056fa08,regional,S1,Treasure Valley|girls,Andrés Ibarra|girls,46985948e77dd29a,a1dbee388adff1cc,79.0,94.0,1,0.0920705861127823,"3-6, 6-7",0.9079294138872177,-15.0,Emory Wolf,Sophia Edlund,11,12,serve_first,all_court,Caney,Group 1,Monongahela,Group 1,46985948e77dd29a|a1dbee388adff1cc
girls,2086-05-22,jhdual:c558cbd9e4680a28,state,S4,Rock Springs High|girls,Andrés Ibarra|girls,92ae2756fdb99f68,2fd5487fa7c35f5b,59.0,74.0,1,0.0920705861127823,"2-6, 4-6",0.9079294138872177,-15.0,Kayla Arconada,Kaylee Hsu,9,11,balanced,counterpuncher,Rock Springs,Group 1,Monongahela,Group 1,2fd5487fa7c35f5b|92ae2756fdb99f68
girls,2086-03-05,jhdual:9c11c5efb4e6c474,early,S3,Wheeler Academy|girls,St. Perpetua|girls,aec04c824a03a344,c537a53b6ddb317c,50.0,65.0,1,0.15322750256382528,"3-6, 7-6, 6-3",0.8467724974361748,-15.0,Thea Struthers,Violet Zhou,11,11,all_court,counterpuncher,Wheeler Academy,7A,Farview,6A,aec04c824a03a344|c537a53b6ddb317c
girls,2086-03-09,jhdual:c37458f3aa843b3b,regular,S1,Wheeler Academy|girls,Arrieta Treasure Valley|girls,98d179813dc01bd7,bfca224c0c2d2f55,54.0,69.0,1,0.15322750256382528,"3-6, 6-4, 7-6",0.8467724974361748,-15.0,Maria Domingo,Maria Milligan,9,12,counterpuncher,all_court,Wheeler Academy,7A,Canyonlands,7A,98d179813dc01bd7|bfca224c0c2d2f55
girls,2086-04-13,jhdual:ed9bde1d797e842c,regular,S2,Wheatley|girls,Basalt Fork|girls,69d8c73c250b4588,991a9e00c0cdec0f,47.0,62.0,1,0.15322750256382528,"7-5, 6-4",0.8467724974361748,-15.0,Emma Lin,Charlie Lopez,10,9,all_court,counterpuncher,Wheatley,1A,Río Salado,1A,69d8c73c250b4588|991a9e00c0cdec0f
boys,2086-09-17,jhdual:57a3c0b722881b47,regular,S2,Viktor Antonov|boys,Manzanita Ridge|boys,5c47d2cc02770b27,4901541c6b22b2a2,48.0,63.0,1,0.15831792777505801,"6-3, 6-3",0.841682072224942,-15.0,Damian Green,James Miller,12,11,serve_first,aggressive_baseliner,Verrettes,6A,Manzanita,6A,4901541c6b22b2a2|5c47d2cc02770b27
girls,2086-03-13,jhdual:84b9c3cb2357f01f,regular,S2,Corliss Regional|girls,Welsh Plains Northwest|girls,2d1d67ffbc28c854,f5815eaa4ec7280e,39.0,54.0,1,0.0920705861127823,"6-4, 6-7, 2-6",0.9079294138872177,-15.0,Layla Robin,Alexis Clark,10,10,aggressive_baseliner,junkballer,Corliss Regional,3A,Grayston,3A,2d1d67ffbc28c854|f5815eaa4ec7280e
girls,2086-03-21,jhdual:12b0eddbffcf8399,regular,S1,Santa Cruz del Norte|girls,Nikolai Markov|girls,a18edf01d6c393de,043645094adc5e3f,62.0,77.0,1,0.15322750256382528,"4-6, 6-2, 6-2",0.8467724974361748,-15.0,Tiffany Fitzgerald,Susie Dickson,11,12,pusher,serve_first,Santa Cruz del Norte,7A,Christian Brothers,7A,043645094adc5e3f|a18edf01d6c393de
girls,2086-04-16,jhdual:3418529328942326,regular,S1,Marsh Depot|girls,César Mendoza|girls,e15ae68b1e1993a2,14f19dc4f9cdb8d0,73.0,88.0,1,0.0920705861127823,"6-7, 6-4, 5-7",0.9079294138872177,-15.0,Eleanor Kinnaman,Boo Murakami,12,10,all_court,balanced,Jersey City,9A,De La Salle,9A,14f19dc4f9cdb8d0|e15ae68b1e1993a2
girls,2086-03-14,jhdual:07719bbf072a9f5a,regular,S1,Daniel Gaines North|girls,Vernon Moss North|girls,6f98e068a7eb191b,30ac4110933a578f,53.0,68.0,1,0.0920705861127823,"6-4, 4-6, 3-6",0.9079294138872177,-15.0,Djariatou Anne,Chloe Cotton,10,11,counterpuncher,serve_first,Tensas,7A,Harmony,7A,30ac4110933a578f|6f98e068a7eb191b
boys,2086-08-30,jhdual:f6f169a5ca6e39d0,regular,S2,North Fork|boys,Fort Meriwether Breakwater|boys,8e798609da396e3b,c67985e0202be92b,64.0,79.0,1,0.15831792777505801,"7-6, 6-3",0.841682072224942,-15.0,Soane Borowiak,Edward Pedro,12,12,counterpuncher,serve_first,Dry Fork,8A,Breakwater,8A,8e798609da396e3b|c67985e0202be92b
boys,2086-08-08,jhdual:acd236f43700c205,early,S1,Belmonte Health Sciences Academy|boys,Adela Villaseñor|boys,6eb8417149a33965,3037db4902baf21b,45.0,60.0,1,0.15831792777505801,"4-6, 6-4, 6-4",0.841682072224942,-15.0,Christopher Askew,Benjamin Avalos,12,11,counterpuncher,balanced,Dusty Spur,6A,Cape Jean,7A,3037db4902baf21b|6eb8417149a33965
girls,2086-03-19,jhdual:8026120757fc62e8,regular,S2,Norbrook|girls,Silver Glen|girls,0a7e320787c12ac6,51286ea18fded187,44.0,59.0,1,0.15322750256382528,"2-6, 7-6, 6-4",0.8467724974361748,-15.0,Cassie Fendick,Ava Shirey,12,11,all_court,serve_first,Norbrook,3A,Silver Glen,3A,0a7e320787c12ac6|51286ea18fded187
girls,2086-04-12,jhdual:5ede38e83e9b8179,regular,S1,Norbrook|girls,Mountain Gate|girls,72b5f0be20f51e37,ea25bd7121250944,52.0,67.0,1,0.15322750256382528,"3-6, 7-5, 6-3",0.8467724974361748,-15.0,Norah Richardson,Kayden Godwin,12,12,balanced,aggressive_baseliner,Norbrook,3A,Mountain Gate,3A,72b5f0be20f51e37|ea25bd7121250944
